DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,TKPertStrategy,0.9061075660893346,.9061
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,0.9355410999408634,.9355
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,0.9247671363744925,.9247
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9402523208759819,.9402
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,0.9221072660244977,.9221
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,0.9426278596239069,.9426
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,0.9415015015015016,.9415
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9264162194394752,.9264
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,0.928,.9280
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9321148825065275,.9321
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9321888412017166,.9321
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,0.9343410486537552,.9343
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,0.9423425601353802,.9423
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,TKPertStrategy,0.9324161235819454,.9324
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,0.9395730309974671,.9395
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9320892878233141,.9320
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.9329720815172576,.9329
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,0.931160703743063,.9311
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,0.8710898082744702,.8710
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.9410354745925216,.9410
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,0.9348612786489747,.9348
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.926481084939329,.9264
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,0.9466956102267247,.9466
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,0.8689473684210527,.8689
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.9234669241912119,.9234
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,0.9435897435897435,.9435
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,0.8923153444416813,.8923
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.9119373776908023,.9119
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9090060662622492,.9090
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,0.9309726043785141,.9309
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9092161138528636,.9092
TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.9371246476283859,.9371
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,0.9204866658473639,.9204
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.9276307841005195,.9276
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.9185362927414517,.9185
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,0.8997626850491581,.8997
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,0.9334591788579518,.9334
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9246808012182265,.9246
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9133341743408604,.9133
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,Tf4idfStrategy,0.9211926265000618,.9211
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,0.9206809127127852,.9206
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9425814234016888,.9425
TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9138079429484814,.9138
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9182514201037294,.9182
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,0.8962371721778791,.8962
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TfidfStrategy,0.9443313779480427,.9443
TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.9318396226415094,.9318
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,0.8956228956228955,.8956
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,0.9103564142565702,.9103
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,0.9247798143299215,.9247
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.9070862524405651,.9070
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,0.9430356486585814,.9430
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,TKPertStrategy,0.9298162976919454,.9298
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9319631467044649,.9319
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9287109375,.9287
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9454195720125029,.9454
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9459917655606684,.9459
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,0.9404418828049953,.9404
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,0.9460016988229585,.9460
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,0.9296007559650366,.9296
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,0.9273047563123898,.9273
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,0.9206423631461729,.9206
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,0.941930800871038,.9419
TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,0.946285440842206,.9462
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,TKPertStrategy,0.9364203454894434,.9364
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.8979638009049774,.8979
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9353621137060627,.9353
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TfidfStrategy,0.9089197458225465,.9089
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.8962636866463485,.8962
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,0.9303152405783361,.9303
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,0.9113047630416617,.9113
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TfidfStrategy,0.8810486340806075,.8810
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,0.8954050106729582,.8954
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,0.9160055996266916,.9160
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,0.9044970986460348,.9044
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9211040547142159,.9211
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9478250391613446,.9478
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,0.9380190155253341,.9380
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,MaxStrategy,0.9399189089568744,.9399
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,MaxStrategy,0.9074879780169453,.9074
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,0.9135562310030395,.9135
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,0.8970873786407767,.8970
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TruncateStrategy,0.9252608590148022,.9252
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,0.9242048007567695,.9242
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,0.9014547160957297,.9014
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,Tf4idfStrategy,0.898148148148148,.8981
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,TfidfStrategy,0.9429989108072129,.9429
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9417673083821595,.9417
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,Tf4idfStrategy,0.9421587608906098,.9421
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,0.9488136818017584,.9488
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,0.9201844625753813,.9201
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,0.9008713221366335,.9008
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,0.9317816020799803,.9317
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9452318039875091,.9452
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,TfidfStrategy,0.931546541108294,.9315
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,Tf4idfStrategy,0.9394423289522171,.9394
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,TKPertStrategy,0.9300604415936845,.9300
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,Tf4idfStrategy,0.9165863066538091,.9165
TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9426705370101597,.9426
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,Tf4idfStrategy,TfidfStrategy,0.919908466819222,.9199
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TfidfStrategy,0.8984231756508985,.8984
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TfidfStrategy,0.8868885467250976,.8868
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,Tf4idfStrategy,TKPertStrategy,0.9197721338713505,.9197
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,Tf4idfStrategy,0.9084770288194863,.9084
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9314292458397262,.9314
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9351807228915662,.9351
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9310555216595484,.9310
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TfidfStrategy,0.9269916765755054,.9269
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,0.89111328125,.8911
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9256177821929716,.9256
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,0.9167248197255174,.9167
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,Tf4idfStrategy,0.9034103913939117,.9034
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.9402789367028251,.9402
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,0.9335267101764565,.9335
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9282868525896414,.9282
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,0.9173838209982789,.9173
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,0.9227703039362232,.9227
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,0.930956625074272,.9309
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,0.8825274016763377,.8825
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,0.8946322067594434,.8946
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9243836262828832,.9243
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,0.9464544138929089,.9464
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,Tf4idfStrategy,0.9262824418179604,.9262
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9207324276432369,.9207
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,0.9348791317217563,.9348
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,Tf4idfStrategy,0.9103431312261715,.9103
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,0.9433871356299687,.9433
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,0.9300690825354502,.9300
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.937618595825427,.9376
TruncateStrategy,TruncateStrategy,MaxStrategy,TfidfStrategy,TKPertStrategy,TKPertStrategy,0.9377041248336762,.9377
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,Tf4idfStrategy,0.8952380952380953,.8952
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,MaxStrategy,0.9294841457643161,.9294
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TfidfStrategy,0.8966666666666667,.8966
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9467227901383043,.9467
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TruncateStrategy,TfidfStrategy,0.919477434679335,.9194
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,Tf4idfStrategy,0.8855198758505431,.8855
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,MaxStrategy,0.9369823550594166,.9369
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,0.934133173365327,.9341
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9436130731473722,.9436
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9320531757754801,.9320
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,0.8948170731707317,.8948
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TruncateStrategy,TKPertStrategy,0.9296041716046457,.9296
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9210127173025316,.9210
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,TruncateStrategy,0.927481811781272,.9274
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,MaxStrategy,0.933714830710539,.9337
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,MaxStrategy,0.9235246187871028,.9235
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,0.9299116329742162,.9299
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,0.9357463864933803,.9357
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,0.9390170269291148,.9390
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,MaxStrategy,0.9308027820346576,.9308
TruncateStrategy,TruncateStrategy,TfidfStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9418548774627582,.9418
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TKPertStrategy,TruncateStrategy,0.9305504699133406,.9305
TruncateStrategy,TruncateStrategy,MaxStrategy,Tf4idfStrategy,TKPertStrategy,TKPertStrategy,0.9459686114771774,.9459
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,TfidfStrategy,0.9371651242084754,.9371
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9397648188144949,.9397
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,TfidfStrategy,0.9260347783492531,.9260
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,TruncateStrategy,0.9462055715658022,.9462
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,TfidfStrategy,0.906901688182721,.9069
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,0.9166865032135205,.9166
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,MaxStrategy,Tf4idfStrategy,0.9180900137140008,.9180
TruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TKPertStrategy,0.9426982591876208,.9426
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,0.9362066854414106,.9362
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,Tf4idfStrategy,TruncateStrategy,0.9376493072145246,.9376
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,TruncateStrategy,0.9276861990133557,.9276
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,TfidfStrategy,0.8893864755933721,.8893
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,TfidfStrategy,Tf4idfStrategy,0.8739049641624635,.8739
TruncateStrategy,TruncateStrategy,TfidfStrategy,Tf4idfStrategy,TfidfStrategy,TKPertStrategy,0.911805236564079,.9118
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,MaxStrategy,0.9304460397787454,.9304
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9363088057901086,.9363
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TfidfStrategy,TfidfStrategy,0.8821428571428571,.8821
TruncateStrategy,TruncateStrategy,TfidfStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,0.9177914110429447,.9177
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,MaxStrategy,0.8870733072188024,.8870
TruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.9417159406299023,.9417
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TfidfStrategy,0.9167182279420863,.9167
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,MaxStrategy,Tf4idfStrategy,Tf4idfStrategy,0.9389230213227322,.9389
TruncateStrategy,TruncateStrategy,TfidfStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9401190331592372,.9401
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,TruncateStrategy,MaxStrategy,0.9397619625941219,.9397
TruncateStrategy,TruncateStrategy,Tf4idfStrategy,TfidfStrategy,MaxStrategy,TruncateStrategy,0.9445248432223832,.9445
TruncateStrategy,TruncateStrategy,TfidfStrategy,TfidfStrategy,TKPertStrategy,TfidfStrategy,0.9365442504515352,.9365
